wavelength,luminosity
5447.364837259976,1.2339575119659183e+39
5441.584589432443,1.2289621924248569e+39
5435.816595548066,1.2238871430531329e+39
5430.060816681147,1.218281265986328e+39
5424.317214070679,1.2146245768207923e+39
5418.58574911948,1.2131568692627163e+39
5412.866383393327,1.2122223567168268e+39
5407.159078620093,1.2127332389678135e+39
5401.463796688903,1.214993180235948e+39
5395.780499649274,1.2187749216120177e+39
5390.109149710282,1.2228508772804116e+39
5384.449709239716,1.2268386048609125e+39
5378.802140763251,1.2311886516426968e+39
5373.166406963624,1.2355020751028252e+39
5367.542470679799,1.2432141709561793e+39
5361.930294906166,1.2526227972276689e+39
5356.329842791719,1.2620917325122534e+39
5350.7410776392535,1.2708324405834723e+39
5345.163962904562,1.2791411478632733e+39
5339.598462195643,1.2872939988023936e+39
5334.044539271903,1.2951705384489018e+39
5328.502158043375,1.3024973066309658e+39
5322.971282569931,1.3100449834706566e+39
5317.451877060513,1.3174052304397124e+39
5311.943905872355,1.32459591278979e+39
5306.447333510215,1.3310481434964561e+39
5300.96212462562,1.3381294078828783e+39
5295.488244016098,1.3455445546089332e+39
5290.025656624434,1.352227305164761e+39
5284.574327537917,1.3588125222399512e+39
5279.134221987594,1.3651492534274288e+39
