 lambda_center tau_sobolev
600 13864.574 69.78539964505399
601 13884.574 45.191950538924274
602 13904.574 0.11772143939953666
603 13924.574 10.662854269179007
604 13944.574 25.551430440419495
605 13964.574 0.18834674559571682
606 13984.574 3.1853967781564823
607 14004.574 14.894358037717362
608 14024.574 88.56046842357286
609 14084.574 9.801919833775054
610 14104.574 0.5279711276482915
611 14164.574 10.972521569380707
612 14184.574 0.11918725073153469
613 14204.574 2.353365074127351
614 14264.574 160.59888643709638
615 14284.574 83.61097166744676
616 14304.574 33.725213069397626
617 14344.574 10.844615114519224
618 14384.574 2.7649488638617936
619 14404.574 359.30261343326356
620 14424.574 22.408677729382234
621 14464.574 167.99482728252374
622 14484.574 1.1123715187652214
623 14524.574 0.9570823247327367
624 14564.574 27.20319374627725
625 14584.574 84.79701648217471
626 14624.574 9.656360247383716
627 14644.574 78.32768717395831
628 14664.574 4.8869681075616835
629 14724.574 18.572976287683858
630 14744.574 18.08649308942114
631 14764.574 129.4027516056968
632 14804.574 185.05490965851521
633 14824.574 7.152248312058469
634 14844.574 233.74967782016955
635 14884.574 0.8060455538282302
636 14964.574 0.2719999464596277
637 14984.574 29.83093989052982
638 15004.574 5.595683201002368
639 15024.574 171.08421038860308
640 15044.574 5.117461814523175
641 15064.574 0.3932480121346656
642 15084.574 13.10936450702133
643 15124.574 0.25444712834531846
644 15184.574 61.77867840523655
645 15284.574 31.40393583122965
646 15304.574 112.80847852576184
647 15344.574 1333.0944433046398
648 15364.574 3.154726073361825
649 15384.574 4.63686699328502
650 15404.574 0.361845598918829
651 15424.574 1173.9940800826207
652 15464.574 0.22230826550888141
653 15484.574 101.12050564574605
654 15504.574 0.44596954376984793
655 15524.574 36.15446377858612
656 15544.574 1856.470172885237
657 15604.574 12.990756102167413
658 15624.574 0.8060094012421041
659 15664.574 3.1584418021490466
660 15684.574 7.445163669917711
661 15724.574 1879.2306396567571
662 15744.574 9.141262355701757
663 15784.574 83.12378288321305
664 15804.574 114.11158933005855
665 15824.574 1.1445680980362516
666 15864.574 84.66086982290872
667 15884.574 5.0371064739968645
668 15904.574 4.939608888379658
669 15924.574 98.73776446183192
670 15964.574 116.07712385168689
671 15984.574 24.713808407675792
672 16004.574 90.58630958789898
673 16024.574 0.06538717675754414
674 16064.574 5.064954565489044
675 16084.574 10.114070482926932
676 16104.574 30.36075715112044
677 16124.574 0.016562569850536172
678 16184.574 16.625532015467673
679 16224.574 78.44233563922518
680 16244.574 5.577126134926542
681 16264.574 1.755524100622473
682 16304.574 47.35184409607494
683 16344.574 0.9767562955236458
684 16404.574 0.724940403679842
685 16424.574 12.875633710356034
686 16444.574 4.749719119281921
687 16464.574 50.20019902053928
688 16484.574 8.73343934604133
689 16504.574 54.16160314819663
690 16564.574 1.3627954782752632
691 16604.574 0.44596954376984793
692 16624.574 3.1836799442536896
693 16644.574 1.1039490362459863
694 16764.574 15.322103929416414
695 16784.574 31.777005693875456
696 16804.574 3.401809784688257
697 16824.574 4.556244199436406
698 16864.574 4.767264401483047
699 16904.574 205.35735426320787
700 16924.574 3.7342915089340134
701 16964.574 6.134464108503176
702 16984.574 29.80345251215368
703 17024.574 1.3028527759895925
704 17044.574 54.0330953169447
705 17064.574 81.53737460256283
706 17084.574 15.918651175356743
707 17144.574 1.7075340461055506
708 17164.574 7.327691739840515
709 17184.574 1.4934371462732074
710 17204.574 70.17378225211864
711 17224.574 2.4746387642544105
712 17244.574 37.31950749748031
713 17264.574 1.150197848402191
714 17284.574 30.59127036983588
715 17344.574 0.7471984714361497
716 17364.574 19.73889343577456
717 17384.574 17.07982976591018
718 17404.574 1.1652857349428212
719 17424.574 8.716172338372509
720 17464.574 4.098090292638754
721 17484.574 0.6484863968605594
722 17504.574 0.32984562281957147
723 17584.574 51.37254716594562
724 17624.574 5.905387655873859
725 17664.574 16.35240740340483
726 17704.574 1.7883292699685855
727 17724.574 10.36091858089641
728 17744.574 87.5523787381922
729 17764.574 407.389033154888
730 17784.574 18.661396428910045
731 17804.574 14.059768709232648
732 17824.574 3.456383695146799
733 17844.574 4.35582108599959
734 17864.574 18.025996307582147
735 17884.574 35.51144830647266
736 17904.574 26.47928293993206
737 17924.574 2.4602761779824998
738 17944.574 0.01833226387104212
739 17984.574 0.08565813960983153
740 18004.574 11.718395698035774
741 18064.574 0.13621388333802176
742 18084.574 3.1853967781564823
743 18104.574 11.275502579376429
744 18124.574 56.81969152198039
745 18164.574 76.13644766699834
746 18184.574 10.989795966004149
747 18204.574 22.408677729382234
748 18224.574 8.224182457029105
749 18264.574 0.7417789598108437
750 18284.574 8.71976186637512
751 18304.574 0.7471984714361497
752 18364.574 23.334753328077795
753 18384.574 15041.998389011867
754 18504.574 0.8060455538282302
755 18524.574 1666.0174843097593
756 18564.574 0.478802768676913
757 18604.574 0.41993715075517546
758 18624.574 0.22345618792915642
759 18664.574 50.44789946728385
760 18704.574 0.1562031296242862
761 18884.574 6.421435188196934
762 18924.574 1.8492069138928182
763 18984.574 0.3932480121346656
764 19004.574 6.702500212549929
765 19104.574 294.62267453679556
766 19124.574 14.659935341564003
767 19144.574 2.8516225445124594
768 19164.574 78.98512446133205
769 19184.574 2.5030370689181667
770 19204.574 2917.716514370662
771 19244.574 3.220074719199907
772 19304.574 53.41599415087474
773 19324.574 15.903541918690523
774 19404.574 59.0820388113415
775 19424.574 3221.154669527979
776 19444.574 2.73496611116268
777 19464.574 363.7039892384658
778 19524.574 0.24068388086040066
779 19584.574 18.139000343293716
780 19624.574 7.228964419015251
781 19664.574 0.11134286996474324
782 19684.574 2.5457648654725507
783 19724.574 1530.1249233798858
784 19744.574 36.85223934760208
785 19764.574 2.8294242493423147
786 19804.574 0.6502827576517792
787 19824.574 0.8834145670937235
788 19864.574 1.474769720871861
789 19984.574 12.803728340184424
790 20004.574 0.5977392288024355
791 20024.574 1.5104225406064442
792 20064.574 3.2102259655319925
793 20104.574 0.4451335784593766
794 20184.574 1.2203262014917255
